0.0611939430237,-0.513126752519
0.0862488746643,-0.511632810428
0.110031843185,-0.513652095611
0.135241985321,-0.511984779145
0.160156965256,-0.506347250941
0.185451030731,-0.512180344069
0.210045814514,-0.508520347426
0.235183954239,-0.512123387949
0.260298967361,-0.51058212129
0.29416680336,-0.513213780553
0.344801902771,-0.509444049315
0.344919919968,-0.51095122139
0.384627819061,-0.509478671337
0.385377883911,-0.51377494386
0.424306869507,-0.511271772869
0.464257955551,-0.509043796635
0.464387893677,-0.514483448095
0.504384994507,-0.511645239298
0.510624885559,-0.514511101525
0.544267892838,-0.510452501579
0.584614992142,-0.512240755566
0.625283956528,-0.511660666586
0.625706911087,-0.516347716783
0.664535999298,-0.515468006105
0.664953947067,-0.514634429788
0.704610824585,-0.51262766847
0.711233854294,-0.511508052632
0.744251966476,-0.508886637223
0.784236907959,-0.516426132053
0.824806928635,-0.51283926086
0.824966907501,-0.514275341933
0.864495038986,-0.510719658986
0.864912033081,-0.513126744848
0.904736995697,-0.514084086359
0.910976886749,-0.508930641194
0.944216012955,-0.5127304979
0.98453783989,-0.514296659807
1.02450895309,-0.513908852738
1.02464580536,-0.515549266183
1.06434202194,-0.51277756389
1.06471991539,-0.516948581809
1.10426783562,-0.514115026412
1.11132597923,-0.514372756576
1.14470791817,-0.517361145906
1.18418693542,-0.515623509615
1.22488689423,-0.513411983954
1.22524881363,-0.516818573487
1.26437592506,-0.51324954403
1.26452684402,-0.513684725885
1.30447387695,-0.515433354261
1.31146883965,-0.513232418561
1.34491801262,-0.515087003028
1.38431096077,-0.512487032607
1.42455101013,-0.513419011314
1.42559695244,-0.515062312266
1.46491885185,-0.513792541758
1.46565699577,-0.51733787777
1.50499892235,-0.515172754124
1.51122403145,-0.518361786932
1.54448390007,-0.516023033652
1.58439183235,-0.514300317611
1.62466788292,-0.513734717207
1.6250629425,-0.510697129242
1.66474485397,-0.514433713716
1.66547083855,-0.515174517503
1.70452785492,-0.515686909189
1.71208381653,-0.511277751921
1.74428701401,-0.518534725349
1.784252882,-0.513999870285
1.82470297813,-0.513949761215
1.82482385635,-0.516859015335
